Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
6	HA Zaidi, AW Awad, SA Chowdhry, D Fusco…	Microvascular decompression for hemifacial spasm secondary to vertebrobasilar dolichoectasia: surgical strategies, technical nuances and clinical outcomes	2015	Journal of Clinical …	Elsevier	http://www.sciencedirect.com/science/article/pii/S0967586814006018	https://scholar.google.com/scholar?cites=1211509502065611041&as_sdt=5,39&sciodt=0,39&hl=en&num=20	24	3/24/2017					0	0	0	0	6
4	DJ Fusco, RF Spetzler	Surgical considerations for intraventricular meningiomas	2015	World neurosurgery	mayoclinicproceedings.org	http://www.mayoclinicproceedings.org/article/S1878-8750(14)00764-5/abstract	https://scholar.google.com/scholar?cites=11592072756248962074&as_sdt=5,39&sciodt=0,39&hl=en&num=20	25	3/24/2017					0	0	0	0	4
1	J Russin, DJ Fusco, RF Spetzler	Left retrosigmoid craniotomy for cavernous malformation of the middle cerebellar peduncle	2014	Neurosurgical focus	thejns.org	http://thejns.org/doi/abs/10.3171/2014.V1.FOCUS13452	https://scholar.google.com/scholar?cites=6142184245964497786&as_sdt=5,39&sciodt=0,39&hl=en&num=20	30	3/24/2017					0	0	0	0	1
20	V Yanamadala, RW Williamson, DJ Fusco…	Malignant transformation of a vestibular schwannoma after gamma knife radiosurgery	2013	World neurosurgery	Elsevier	http://www.sciencedirect.com/science/article/pii/S1878875012004342	https://scholar.google.com/scholar?cites=10270948593085941365&as_sdt=5,39&sciodt=0,39&hl=en&num=20	17	3/24/2017					0	0	0	0	20
17	DA Wilson, DJ Fusco, SD Wait, P Nakaji	Endoscopic resection of colloid cysts: use of a dual-instrument technique and an anterolateral approach	2013	World neurosurgery	Elsevier	http://www.sciencedirect.com/science/article/pii/S1878875012007929	https://scholar.google.com/scholar?cites=145997941261118485&as_sdt=5,39&sciodt=0,39&hl=en&num=20	19	3/24/2017					0	0	0	0	17
8	RO Almefty, TL Tyree, DJ Fusco, SW Coons…	Primary histiocytic sarcoma of the brain mimicking cerebral abscess: Case report	2013	Journal of Neurosurgery: …	thejns.org	http://thejns.org/doi/abs/10.3171/2013.6.PEDS12533	https://scholar.google.com/scholar?cites=371902602786977004&as_sdt=5,39&sciodt=0,39&hl=en&num=20	22	3/24/2017					0	0	0	0	8
6	T Uschold, J Panchmatia, DJ Fusco, AA Abla…	Subaxial cervical juxtafacet cysts: single institution surgical experience and literature review	2013	Acta …	Springer	http://link.springer.com/article/10.1007/s00701-012-1549-0	https://scholar.google.com/scholar?cites=7668505457577055216&as_sdt=5,39&sciodt=0,39&hl=en&num=20	23	3/24/2017					0	0	0	0	6
1	DJ Fusco, WJ Jermakowicz, GD Consiglieri…	Long-Term Clinical and Radiographic Stability After Clip Reconstruction of a Midbasilar Dissecting Mycotic Aneurysm	2013	World neurosurgery	Elsevier	http://www.sciencedirect.com/science/article/pii/S1878875012008868	https://scholar.google.com/scholar?cites=12412635472262954499&as_sdt=5,39&sciodt=0,39&hl=en&num=20	31	3/24/2017					0	0	0	0	1
32	DJ Fusco, S Asteraki, RF Spetzler	Eagle's syndrome: embryology, anatomy, and clinical management	2012	Acta neurochirurgica	Springer	http://link.springer.com/article/10.1007/s00701-012-1385-2	https://scholar.google.com/scholar?cites=14796050078113640630&as_sdt=5,39&sciodt=0,39&hl=en&num=20	14	3/24/2017					0	0	0	0	32
30	DA Wilson, P Nakaji, AA Abla, TD Uschold…	A simple and quantitative method to predict symptomatic vasospasm after subarachnoid hemorrhage based on computed tomography: beyond the Fisher scale	2012	…	journals.lww.com	http://journals.lww.com/neurosurgery/Abstract/2012/10000/A_Simple_and_Quantitative_Method_to_Predict.23.aspx	https://scholar.google.com/scholar?cites=83591953685873939&as_sdt=5,39&sciodt=0,39&hl=en&num=20	15	3/24/2017					0	0	0	0	30
20	DA Wilson, DJ Fusco, TD Uschold, RF Spetzler…	Survival and functional outcome after surgical resection of intramedullary spinal cord metastases	2012	World neurosurgery	Elsevier	http://www.sciencedirect.com/science/article/pii/S1878875011008849	https://scholar.google.com/scholar?cites=2087559485886500046&as_sdt=5,39&sciodt=0,39&hl=en&num=20	18	3/24/2017					0	0	0	0	20
0	DJ Fusco	The Relationship between Students' High School Technology Experiences and Their Perceptions about College Readiness during Their First Year at a …	2012		ERIC	http://eric.ed.gov/?id=ED550567		38	3/24/2017	BOOK				0	0	0	0	0
0	DJ Fusco, R Williamson, V Yanamadala…	Malignant Transformation of a Vestibular Schwannoma Following Gamma Knife Radiosurgery: Case Report and Review of the Literature	2012	… Surgery Part B: Skull …	thieme-connect.com	https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0032-1312341		40	3/24/2017					0	0	0	0	0
36	AA Abla, JM Zabramski, HK Jahnke, D Fusco…	Comparison of two antibiotic-impregnated ventricular catheters: a prospective sequential series trial	2011	Neurosurgery	journals.lww.com	http://journals.lww.com/neurosurgery/Abstract/2011/02000/Comparison_of_Two_Antibiotic_Impregnated.27.aspx	https://scholar.google.com/scholar?cites=11929582347117130601&as_sdt=5,39&sciodt=0,39&hl=en&num=20	13	3/24/2017					0	0	0	0	36
24	T Uschold, AA Abla, D Fusco, RE Bristol…	Supracerebellar infratentorial endoscopically controlled resection of pineal lesions: case series and operative technique: Clinical article	2011	Journal of Neurosurgery: …	thejns.org	http://thejns.org/doi/abs/10.3171/2011.8.PEDS1157	https://scholar.google.com/scholar?cites=13700592766441167165&as_sdt=5,39&sciodt=0,39&hl=en&num=20	16	3/24/2017					0	0	0	0	24
9	DA Wilson, DJ Fusco, N Theodore	Delayed subarachnoid hemorrhage following failed odontoid screw fixation: Case report	2011	Journal of Neurosurgery: Spine	thejns.org	http://thejns.org/doi/abs/10.3171/2011.1.SPINE10561	https://scholar.google.com/scholar?cites=10079260334892346999&as_sdt=5,39&sciodt=0,39&hl=en&num=20	21	3/24/2017					0	0	0	0	9
2	DA Wilson, DJ Fusco, HL Rekate	Terminal ventriculostomy as an adjuvant treatment of complex syringomyelia: a case report and review of the literature	2011	Acta neurochirurgica	Springer	http://link.springer.com/article/10.1007/s00701-011-1020-7	https://scholar.google.com/scholar?cites=14090715027094329242&as_sdt=5,39&sciodt=0,39&hl=en&num=20	27	3/24/2017					0	0	0	0	2
0	D Fusco, RF Spetzler	Presurgical Simulation With Advanced 3-Dimensional Multifusion Volumetric Imaging in Patients With Skull Base Tumors COMMENT	2011		LIPPINCOTT WILLIAMS & WILKINS …			33	3/24/2017	CITATION				0	0	0	0	0
40	AA Abla, T Link, D Fusco, DA Wilson…	Comparison of dural grafts in Chiari decompression surgery: Review of the literature	2010	… Junction and Spine	meajo.org	http://www.meajo.org/article.asp?issn=0974-8237;year=2010;volume=1;issue=1;spage=29;epage=37;aulast=Abla	https://scholar.google.com/scholar?cites=13193197758291860707&as_sdt=5,39&sciodt=0,39&hl=en&num=20	12	3/24/2017	HTML				0	0	0	0	40
2	RA Lochhead, AA Abla, AP Mitha, D Fusco, K Almefty…	A history of the Barrow Neurological Institute	2010	World neurosurgery	Elsevier	http://www.sciencedirect.com/science/article/pii/S1878875010003621	https://scholar.google.com/scholar?cites=16656993936888497374&as_sdt=5,39&sciodt=0,39&hl=en&num=20	29	3/24/2017					0	0	0	0	2
0	D Fusco, F Pasternack, K Ward…	A Rare Presentation of Gastric Adenocarcinoma	2009	American journal of …	journals.lww.com	http://journals.lww.com/amjclinicaloncology/Fulltext/2009/10000/A_Rare_Presentation_of_Gastric_Adenocarcinoma.18.aspx		43	3/24/2017					0	0	0	0	0
326	AT Ogden, AE Waziri, RA Lochhead, D Fusco…	IDENTIFICATION OF A2B5+ CD133− TUMOR‐INITIATING CELLS IN ADULT HUMAN GLIOMAS	2008	…	journals.lww.com	http://journals.lww.com/neurosurgery/Abstract/2008/02000/Identification_of_A2b5_Cd133__Tumor_Initiating.33.aspx	https://scholar.google.com/scholar?cites=5813247022895757858&as_sdt=5,39&sciodt=0,39&hl=en&num=20	1	3/24/2017					0	0	0	0	326
58	AF Ducruet, BG Hassid, WJ Mack…	C3a receptor modulation of granulocyte infiltration after murine focal cerebral ischemia is reperfusion dependent	2008	Journal of Cerebral …	journals.sagepub.com	http://journals.sagepub.com/doi/abs/10.1038/sj.jcbfm.9600608	https://scholar.google.com/scholar?cites=17782477601236489635&as_sdt=5,39&sciodt=0,39&hl=en&num=20	10	3/24/2017					0	0	0	0	58
2	KA Lopez, M Assanah, AE Waziri, D Fusco…	Human Glioma Cells Recruit and Expand Adult Glial Progenitors via Paracrine Platelet‐derived Growth Factor Signaling: 874	2008	…	journals.lww.com	http://journals.lww.com/neurosurgery/fulltext/2008/06000/Human_Glioma_Cells_Recruit_and_Expand_Adult_Glial.127.aspx	https://scholar.google.com/scholar?cites=4041677206869674252&as_sdt=5,39&sciodt=0,39&hl=en&num=20	28	3/24/2017					0	0	0	0	2
0	K Lopez, M Assanah, A Waziri…	HUMAN GLIOMA CELLS RECRUIT ADULT GLIAL PROGENITORS AND INDUCE A MALIGNANT PHENOTYPE VIA PARACRINE PDGF SIGNALING	2008	NEURO- …	… DEPT, 2001 EVANS RD, CARY, NC …			34	3/24/2017	CITATION				0	0	0	0	0
147	A Waziri, D Fusco, SA Mayer, GM McKhann…	Postoperative hydrocephalus in patients undergoing decompressive hemicraniectomy for ischemic or hemorrhagic stroke	2007	…	journals.lww.com	http://journals.lww.com/neurosurgery/Abstract/2007/09000/Postoperative_Hydrocephalus_in_Patients_Undergoing.8.aspx	https://scholar.google.com/scholar?cites=2755647412137829264&as_sdt=5,39&sciodt=0,39&hl=en&num=20	3	3/24/2017					0	0	0	0	147
0	P Canoll, A Ogden, A Waziri…	Identification of A2B5+/CD133-tumor-initiating cells in adult human gliomas	2007	NEURO- …	DUKE UNIV PRESS 905 W MAIN ST …			37	3/24/2017	CITATION				0	0	0	0	0
0	DA Fusco	The Constitutional Issue Hidden Within A Circuit Split: Double Jeopardy In The Context Of Proving Predicate Offenses	2007	Seton Hall Cir. Rev.	HeinOnline	http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/shcirc4&section=13		39	3/24/2017					0	0	0	0	0
0	A Waziri, D Fusco, SA Mayer…	CLINICAL STUDIES-Postoperative Hydrocephalus in Patients Undergoing Decompressive Hemicraniectomy for Presenting or Hemorrhagic Stroke	2007	Neurosurgery- …	Baltimore, Md., Williams & Wilkins …			45	3/24/2017	CITATION				0	0	0	0	0
0	JS Kuo, LM Liau, DJ Fusco, JN Bruce	Variant of the CHEK2 gene as a prognostic marker in glioblastoma multiforme-Comments	2006		LIPPINCOTT WILLIAMS & WILKINS …			41	3/24/2017	CITATION				0	0	0	0	0
0	L Cui, S Leney, S Ouhilal, X Du, R Gelling…	Genetic Modulation of Hepatic Glucagon Receptor: Effects on Organ Growth and Glucose Homeostasis	2003	Diabetes	insights.ovid.com	http://insights.ovid.com/diabetes/diab/2003/06/001/genetic-modulation-hepatic-glucagon-receptor/1864/00003439		36	3/24/2017	CITATION				0	0	0	0	0
91	J Greenwood, J Shain, B Blair, D Fusco…	Method for automated and integrated lending process	2001	US Patent App. 09/ …	Google Patents	https://www.google.com/patents/US20020152155	https://scholar.google.com/scholar?cites=7209839087804898132&as_sdt=5,39&sciodt=0,39&hl=en&num=20	7	3/24/2017					0	0	0	0	91
3	LK Rhodes, ML Frandsen…	An information technology program for a small liberal arts college: An interdisciplinary approach	2001	The Proceedings …	pdfs.semanticscholar.org	https://pdfs.semanticscholar.org/62a0/a2264783fad6a4eab06e2a67648e0e5eddad.pdf	https://scholar.google.com/scholar?cites=2226500205934105304&as_sdt=5,39&sciodt=0,39&hl=en&num=20	26	3/24/2017	PDF				0	0	0	0	3
1	DT Stein, M Leiser, B Balent, D Fusco-demane…	Differential effects of long chain ffa on glucose stimulated insulin release at physiological ffa/albumin molar ratios	2001	Diabetes	insights.ovid.com	http://insights.ovid.com/diabetes/diab/2001/06/002/differential-effects-long-chain-ffa-glucose/47/00003439	https://scholar.google.com/scholar?cites=12268276055326889047&as_sdt=5,39&sciodt=0,39&hl=en&num=20	32	3/24/2017	CITATION				0	0	0	0	1
0	CL Haddad, D Fusco-demane, M Surana, N Fleischer…	Cyclic Nucleotide Phosphodiesterases of Pancreatic Beta Cells	2000	Diabetes	go.galegroup.com	http://go.galegroup.com/ps/i.do?id=GALE%7CA62892949&sid=googleScholar&v=2.1&it=r&linkaccess=fulltext&issn=00121797&p=AONE&sw=w		42	3/24/2017					0	0	0	0	0
0	AH Tapia, NA Giacobe, PJ Soule, NJ LaLone	Scaling 911 Texting for Large-Scale Disasters: Developing Practical Technical Innovations for Emergency Management at Public Universities	2016	International Journal of Public Administration in the Digital Age (IJPADA) 3 ...				19	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:Zph67rFs4hoC	0	0	0	0	0
3	NA Giacobe, PJ Soule	Social Media for the Emergency Manager in Disaster Planning and Response	2014	11th International Conference on Information Systems for Crisis Response and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18368630845043981542,10346258957608487377	14	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:MXK_kJrjxJIC	0	0	0	0	3
8	NA Giacobe	A picture is worth a thousand alerts	2013	Proceedings of the Human Factors and Ergonomics Society Annual Meeting 57 (1 ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12197221251920016018	8	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:5nxA0vEk-isC	0	0	0	0	8
8	DL Tyworth, M., Giacobe, N.A., Mancuso, V.F., McNeese	A Human-in-the-loop Approach to Understanding Situation Awareness in Cyber Defense Analysis	2013	EAI Endorsed Transactions on Security and Safety			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13625668168484902123	9	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:hqOjcs7Dif8C	13	2	6	-1	8
6	NA Giacobe	Measuring the effectiveness of visual analytics and data fusion techniques on situation awareness in cyber-security	2013	The Pennsylvania State University			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2505801026968460041	11	3/24/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:8k81kl-MbHgC	0	0	0	0	6
3	NA Giacobe, MD McNeese, VF Mancuso, D Minotra	Capturing human cognition in cyber-security simulations with NETS	2013	Intelligence and Security Informatics (ISI), 2013 IEEE International ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17215863014356391432	15	3/24/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:UebtZRa9Y70C	0	0	0	0	3
0	M Tyworth, NA Giacobe, VF Mancuso, MD McNeese, DL Hall	EAI Endorsed Transactions	2013					20	3/24/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:KlAtU1dfN6UC	0	0	0	0	0
21	VF Mancuso, D Minotra, N Giacobe, M McNeese, M Tyworth	idsNETS: An experimental platform to study situation awareness for intrusion detection analysts	2012	Cognitive Methods in Situation Awareness and Decision Support (CogSIMA ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15920891045090968300	3	3/24/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:W7OEmFMy1HYC	0	0	0	0	21
13	M Tyworth, NA Giacobe, V Mancuso, C Dancy	The distributed nature of cyber situation awareness	2012	Cognitive Methods in Situation Awareness and Decision Support (CogSIMA ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10657896187016034932	6	3/24/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:Y0pCki6q_DkC	0	0	0	0	13
9	M Ballora, NA Giacobe, M McNeese, DL Hall	Information data fusion and computer network defense	2012	Situational Awareness in Computer Network Defense: Principles, Methods and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12382462278364369501	7	3/24/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:IjCSPb-OGe4C	0	0	0	0	9
8	M Tyworth, NA Giacobe, V Mancuso	Cyber situation awareness as distributed socio-cognitive work	2012	SPIE Defense, Security, and Sensing, 84080F-84080F			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9738381892476675926	10	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:YsMSGLbcyi4C	9	0	0	0	8
5	NA Giacobe	Data fusion in cyber security: first order entity extraction from common cyber data	2012	SPIE Defense, Security, and Sensing, 84080E-84080E			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13997947718514939052	13	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:eQOLeE2rZwMC	7	0	0	0	5
2	J Dai, X Sun, P Liu, N Giacobe	Gaining Big Picture Awareness through an Interconnected Cross-Layer Situation Knowledge Reference Model	2012	Cyber Security (CyberSecurity), 2012 International Conference on			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12893086782235791824	16	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:Se3iqnhoufwC	0	0	83	92	2
1	M Zhao, C Zhong, R Ciamaichelo, M Konek, N Sawant, NA Giacobe	Federating geovisual analytic tools for cyber security analysis	2012	Visual Analytics Science and Technology (VAST), 2012 IEEE Conference on			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3995458298700099450	17	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:_FxGoFyzp5QC	0	0	303	304	1
94	JC Tang, M Cebrian, NA Giacobe, HW Kim, T Kim, DB Wickert	Reflecting on the DARPA red balloon challenge	2011	Communications of the ACM			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3250363358215763684	1	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:d1gkVwhDpl0C	54	4	78	85	94
21	M Ballora, NA Giacobe, DL Hall	Songs of cyberspace: an update on sonifications of network traffic to support situational awareness	2011	SPIE Defense, Security, and Sensing, 80640P-80640P			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7047900248153782533	4	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:9yKSN-GCB0IC	6	0	0	0	21
14	NA Giacobe, S Xu	Geovisual analytics for cyber security: Adopting the geoviz toolkit	2011	Visual analytics science and technology (VAST), 2011 IEEE Conference on			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1621617190419932316	5	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:qjMakFHDy7sC	0	0	315	316	14
34	NA Giacobe	Application of the JDL data fusion process model for cyber security	2010	SPIE Defense, Security, and Sensing, 77100R-77100R			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16816567732142531954	2	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:u5HHmVD_uO8C	10	0	0	0	34
6	NA Giacobe, HW Kim, A Faraz	Mining social media in extreme events: Lessons learned from the DARPA network challenge	2010	Technologies for Homeland Security (HST), 2010 IEEE International Conference ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6667934086723852282	12	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:2osOgNQ5qMEC	0	0	0	0	6
1	NA Giacobe, VF Mancuso, D Minotra	Large scale network security visualization	2010	Technical report, College of Information Sciences and Technology			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9199499884851327450	18	3/24/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:3fE2CSJIrl8C	0	0	0	0	1
0	NA Giacobe, VF Mancuso, IW Remmel	END-USER PASSWORD CREATION: INTERFACE DESIGN EXPLORATION	2009	iSymposium 2009, The IST Graduate Symposium, University Park, PA.				21	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=x1W5RiMAAAAJ&pagesize=100&citation_for_view=x1W5RiMAAAAJ:u-x6o8ySG0sC	0	0	0	0	0
4	D Martin, J O’Neill, N Gupta, BV Hanrahan	Turking in a Global Labour Market	2016	Computer Supported Cooperative Work (CSCW)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18159062780268734700	10	3/24/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tp5CvKgAAAAJ&pagesize=100&citation_for_view=Tp5CvKgAAAAJ:0EnyYjriUFMC	0	0	1	39	4
3	JM Carroll, J Chen, CWT Yuan, BV Hanrahan	In Search of Coproduction: Smart Services as Reciprocal Activities	2016	Computer			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6267485156310801961	12	3/24/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tp5CvKgAAAAJ&pagesize=100&citation_for_view=Tp5CvKgAAAAJ:ULOm3_A8WrAC	49	7	26	32	3
3	H Jung, V Bellotti, A Doryab, D Leitersdorf, J Chen, BV Hanrahan, S Lee, ...	'MASTerful'Matchmaking in Service Transactions: Inferred Abilities, Needs and Interests versus Activity Histories	2016	Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15740828225318383538	13	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tp5CvKgAAAAJ&pagesize=100&citation_for_view=Tp5CvKgAAAAJ:KlAtU1dfN6UC	0	0	0	0	3
0	RJ Wirth, CW Yuan, BV Hanrahan, JM Carroll, MB Rosson, J Bindá	Exploring Interactive Surface Designs for Eliciting Social Activity from Elderly Adults	2016	Proceedings of the 2016 ACM on Interactive Surfaces and Spaces				25	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tp5CvKgAAAAJ&pagesize=100&citation_for_view=Tp5CvKgAAAAJ:7PzlFSSx8tAC	0	0	403	408	0
0	K Han, R Wirth, BV Hanrahan, J Chen, S Lee, JM Carroll	Being connected to the local community through a festival mobile application	2016	IConference 2016 Proceedings				26	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tp5CvKgAAAAJ&pagesize=100&citation_for_view=Tp5CvKgAAAAJ:MXK_kJrjxJIC	0	0	0	0	0
3	BV Hanrahan, JK Willamowski, S Swaminathan, DB Martin	TurkBench: Rendering the market for Turkers	2015	Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10407612369099149851	14	3/24/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Tp5CvKgAAAAJ&pagesize=100&citation_for_view=Tp5CvKgAAAAJ:Se3iqnhoufwC	0	0	0	0	3
