Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
2	"BE Munkvold, S Purao"	Special issue on: E-commerce systems development practices	2002	ACM SIGMIS Database			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=324307984885296146	97	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:maZDTaKrznsC	33	4	6	7	2
2	"S Purao, HK Jain, DL Nazareth"	Exploiting design information to derive object distribution models	2002	"IEEE Transactions on Systems, Man, and Cybernetics-Part A: Systems and ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14524481374611245178	98	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:_Qo2XoVZTnwC	0	0	0	0	2
3	"S Purao, H Jain, D Nazareth"	Distributing Of Object-Oriented Application In A Client/Server Environment	2001	ACM Computing Surveys			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1201164843739868551	88	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:m1aD9PlKDecC	33	1	7	10	3
2	"AA Bush, S Purao"	Mapping UML Techniques to Design Activities.	2001	Information modeling in the new millennium			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2303889997007298774	99	3/8/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:j3f4tGmQtD8C	0	0	199	218	2
2	"S Purao, A Bush, M Rossi"	Problem and design spaces during object-oriented design: an exploratory study	2001	"System Sciences, 2001. Proceedings of the 34th Annual Hawaii International ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11421459993011355365	100	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:hMod-77fHWUC	0	0	0	0	2
0	"K Siau, M Rossi, S Purao"	E-Commerce Systems Development Methodologies	2001	Proceedings of the 34th Annual Hawaii International Conference on System ...				148	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:cFHS6HbyZ2cC	0	0	0	0	0
0	"H Nilsen, S Purao"	Teaching XML in a Business School	2001	Contemporary Trends in Systems Development				149	3/8/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:f2IySw72cVMC	0	0	409	418	0
0	"DH Olsen, S Purao"	Introduction to special series on information exchange in electronic markets: new business models	2001	Informing Science: the International Journal of an Emerging Transdiscipline ...				150	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:70eg2SAEIzsC	0	0	0	0	0
13	"H Ullrich, S Purao, VC Storey"	An ontology for classifying the semantics of relationships in database design	2000	International Conference on Application of Natural Language to Information ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13960074003892578668	35	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:MXK_kJrjxJIC	0	0	0	0	13
8	TDH Sandeep Purao	Distributing multimedia content to balance quality of service and cost	2000	Journal of Management Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10320641821940975382	50	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:IWHjjKOFINEC	17	1	141	165	8
8	"A Sengupta, S Purao"	Transitioning existing content: Inferring organization-spezific document structures	2000	Tagungsband der			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17815975151352493784	51	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:4TOpqqG69KYC	1	0	130	135	8
1	"S Purao, V Storey, A Sengupta, M Moore"	Reconciling and cleansing: an approach to inducing domain models	2000	Int. Workshop on Information Systems and Technologies (WITS)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14182993989767991300	114	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:GnPB-g6toBAC	0	0	61	66	1
0	"A Sengupta, S Purao"	Transitioning Existing Content: inferring organisation-specific documents	2000	Australasian Journal of Information Systems				151	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:lSLTfruPkqcC	8	1	0	0	0
31	"M Tentori, GR Hayes, M Reddy"	"Pervasive computing for hospital, chronic, and preventive care"	2012	Foundations and Trends� in Human�Computer Interaction			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10667778221079733173	21	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:k_IJM867U9cC	5	1	1	95	31
19	"PR Spence, M Reddy"	Beyond expertise seeking: a field study of the informal knowledge practices of healthcare IT teams	2012	Computer Supported Cooperative Work (CSCW) 21 (2-3)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1388490902039201028	30	3/8/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:qUcmZB5y_30C	0	0	283	315	19
7	"A Karunakaran, M Reddy"	The role of narratives in collaborative information seeking	2012	Proceedings of the 17th ACM international conference on Supporting group ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8044129119533476296	48	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:blknAaTinKkC	0	0	0	0	7
5	"A Karunakaran, M Reddy"	Barriers to collaborative information seeking in organizations	2012	Proceedings of the American Society for Information Science and Technology ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15500565623472686327	54	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:hMod-77fHWUC	0	0	0	0	5
4	"A Karunakaran, Y Hee-Nam, M Reddy"	Investigating barriers to electronic medical record use during collaborative information seeking activities	2012	Proceedings of the 2nd ACM SIGHIT International Health Informatics Symposium ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1136424771861579996	56	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:bEWYMUwI8FkC	0	0	0	0	4
2	"OM Ashour, G Silvera, GEO Kremer, M Reddy"	Exploration of group technology applications: Triage in the emergency department	2012	IIE Annual Conference. Proceedings			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4998159102092375206	67	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:pyW8ca7W8N0C	1	0	0	0	2
1	"S Purao, W Maass, VC Storey, BJ Jansen, M Reddy"	An integrated conceptual model to incorporate information tasks in workflow models	2012	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11703999466434362834	74	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:JV2RwH3_ST0C	0	0	487	500	1
1	"PR Spence, M Reddy"	Beyond practices: A field study of the contextual factors impacting collaborative information seeking	2012	Proceedings of the American Society for Information Science and Technology ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4097998311116773383	75	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:NMxIlDl6LWMC	0	0	0	0	1
1	"M Reddy, L Mamykina, AG Parker"	Designing interactive systems in healthcare: a report on WISH 2011	2012	interactions			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5461243136920805453	76	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:iH-uZ7U-co4C	19	1	24	27	1
0	"M Tentori, GR Hayes, M Reddy"	Foundations and Trends� in Human�Computer Interaction	2012	Foundations and Trends� in Human�Computer Interaction				92	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:NaGl4SEjCO4C	5	1	1	95	0
0	"W Kellogg, M Ackerman, G Marsden, S B�dker, S Wyche, M Reddy, ..."	Domain crossing: how much expertise is enough?	2012	Proceedings of the ACM 2012 conference on Computer Supported Cooperative ...				93	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:TFP_iSt0sucC	0	0	0	0	0
0	"MC Schraefel, M Rouncefield, W Kellogg, M Ackerman, G Marsden, ..."	Domain crossing	2012	Cscw�				94	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:nb7KW1ujOQ8C	12	0	0	0	0
57	"FC Payton, G Pare, CM Le Rouge, M Reddy"	"Health care IT: process, people, patients and interdisciplinary considerations"	2011				https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15177413142241616334	13	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:_Qo2XoVZTnwC	0	0	0	0	57
25	"JL Kraschnewski, HL Stuckey, LS Rovniak, EB Lehman, M Reddy, ..."	Efficacy of a weight-loss website based on positive deviance: a randomized trial	2011	American journal of preventive medicine			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3412453783389543212	25	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:O3NaXMp0MMsC	41	6	610	614	25
21	"MC Reddy, P Gorman, J Bardram"	Special issue on supporting collaboration in healthcare settings: the role of informatics	2011	International journal of medical informatics			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10516291287266285537	28	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:hC7cP41nSMkC	80	8	541	543	21
18	"T M�nsted, MC Reddy, JP Bansler"	The use of narratives in medical work: A field study of physician-patient consultations	2011	ECSCW 2011: Proceedings of the 12th European Conference on Computer ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14662733294112172966	32	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:R3hNpaxXUhUC	0	0	0	0	18
4	"S Zhu, M Reddy, J Yen, C DeFlitch"	SRCAST-Diagnosis: understanding how different members of a patient-care team interact with clinical decision support system	2011	AMIA Annual Symposium Proceedings			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13805493150414731338	57	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:r0BpntZqJG4C	2011	0	1658	1658	4
3	"HM Mentis, H Thimbleby, JA Kientz, GR Hayes, M Reddy"	Interactive technologies for health special interest group	2011	CHI'11 Extended Abstracts on Human Factors in Computing Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14366349779895809423	58	3/8/2017	Abstract			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:TQgYirikUcIC	0	0	519	522	3
1	"FC Payton, G Par�, M Reddy"	Health care IT	2011	Journal of the Association of Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17628520726514360256	77	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:tOudhMTPpwUC	12	2	0	0	1
110	"SA Paul, MC Reddy"	Understanding together: sensemaking in collaborative information seeking	2010	Proceedings of the 2010 ACM conference on Computer supported cooperative ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10072322582574230384	7	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:WF5omc3nYNoC	0	0	0	0	110
82	"SA Paul, MC Reddy, CJ DeFlitch"	A systematic review of simulation studies investigating emergency department overcrowding	2010	Simulation 86 (8-9)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10704317743063338838	11	3/8/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:4DMP91E08xMC	0	0	559	571	82
53	"J Abraham, MC Reddy"	Challenges to inter-departmental coordination of patient transfers: a workflow perspective	2010	International journal of medical informatics			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4060529395343374356	15	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:Se3iqnhoufwC	79	2	112	122	53
23	"HM Mentis, M Reddy, MB Rosson"	Invisible emotion: information and interaction in an emergency room	2010	Proceedings of the 2010 ACM conference on Computer supported cooperative ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16276195447561013808	27	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:8k81kl-MbHgC	0	0	0	0	23
17	"MC Reddy, BJ Jansen, PR Spence"	Collaborative Information Behavior: Exploring Collaboration and	2010	Collaborative Information Behavior: User Engagement and Communication ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15057318235594563973	34	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:qxL8FJ1GzNcC	0	0	0	0	17
16	"A Karunakaran, PR Spence, MC Reddy"	Towards a model of collaborative information behavior	2010	Collaborative information behavior: User engagement and communication ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11426567997658283364	35	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:QIV2ME_5wuYC	0	0	0	0	16
9	"M Reddy, J Bardram, P Gorman"	"CSCW research in healthcare: Past, present, and future"	2010	Proceedings of the Conference on Computer Supported Cooperative Work ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17669954405727251066	42	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:Wp0gIr-vW9MC	0	0	0	0	9
8	"SA Paul, MC Reddy"	A framework for sensemaking in collaborative information seeking	2010	Proceedings of 2nd International Workshop on Collaborative Information ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1881791128285448117	45	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:M3ejUd6NZC8C	0	0	0	0	8
1	"SN Haque, CS Oesterlund, MC Reddy"	The Role of iSchools in Medical Informatics	2010				https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13840977594423751488	78	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:vV6vV6tmYwMC	0	0	0	0	1
0	"C Shah, M Reddy, M Twidale"	Collaborative information seeking (CIS): toward new theories and applications	2010	Proceedings of the 16th ACM international conference on Supporting group ...				95	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ZD-2ddIAAAAJ&pagesize=100&citation_for_view=ZD-2ddIAAAAJ:hFOr9nPyWt4C	0	0	0	0	0
